,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
1213,Polaroid,1,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036000000000000004,114.033,4,0.475
1218,Moves (feat. Snoop Dogg),1,165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942
1219,ZEZE (feat. Travis Scott & Offset),1,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.219,98.056,4,0.5429999999999999
1221,PASS OUT (feat. 21 Savage),1,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441
1222,"Never Recover (Lil Baby & Gunna, Drake)",1,194732,0.0716,0.757,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914
1223,REEL IT IN,1,121346,0.073,0.754,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
1225,Mo Bamba,1,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
1226,Killshot,1,253579,0.0989,0.892,0.6509999999999999,0.0,0,0.371,-8.645,0,0.378,105.814,4,0.599
1228,Mona Lisa (feat. Kendrick Lamar),1,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.078,4,0.49
1229,I Love It (& Lil Pump),1,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329
1230,Falling Down,1,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
1231,ICONIC (ft. Jaden Smith),1,298133,0.00606,0.39,0.779,0.0,1,0.29100000000000004,-5.612,1,0.243,175.89,4,0.213
1232,FLIP THE SWITCH (feat. Drake),1,156195,0.129,0.853,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496
1234,Dip,1,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376
1235,STOOPID,1,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
1236,YOSEMITE,1,150043,0.28300000000000003,0.785,0.5539999999999999,3.4e-06,0,0.116,-6.5710000000000015,1,0.0409,128.047,4,0.14400000000000002
1238,"If I'm Lyin, I'm Flyin",1,130929,0.1,0.715,0.617,3.62e-06,11,0.18600000000000005,-5.558,0,0.242,176.108,4,0.289
1239,No Stylist,1,192172,0.0215,0.765,0.7040000000000001,0.0,5,0.227,-4.589,0,0.127,147.055,4,0.498
1240,Noticed,1,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.116,-7.622000000000001,1,0.0603,79.992,4,0.493
1241,Wake Up in the Sky,1,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.3670000000000001
1242,Let It Fly (feat. Travis Scott),1,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
1243,Leave Me Alone,1,195637,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
1245,Drip Too Hard,1,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.9620000000000015,0,0.289,112.503,4,0.399
1246,Multi Millionaire (feat. Lil Uzi Vert),1,170958,0.0263,0.8540000000000001,0.8170000000000001,0.0,1,0.16899999999999998,-3.833,1,0.101,145.976,4,0.7040000000000001
1247,Praise The Lord (Da Shine),1,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294
1248,Backin' It Up (feat. Cardi B),1,190466,0.0886,0.7959999999999999,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000004,4,0.565
1249,High (feat. Elton John),1,195160,0.223,0.759,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
1250,SICKO MODE,1,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446
1251,Lucky You (feat. Joyner Lucas),1,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999996,4,0.575
1253,Barbie Dreams,1,279866,0.313,0.855,0.787,0.0,8,0.194,-4.134,0,0.334,88.00299999999999,4,0.7020000000000001
1254,New Patek,1,343099,0.0367,0.85,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
1255,Can’t Take A Joke,1,163974,0.128,0.7609999999999999,0.598,0.0,10,0.0839,-7.249,0,0.182,173.89700000000005,4,0.447
1256,GOKU,1,192880,0.228,0.665,0.89,0.0,1,0.122,-2.39,1,0.197,139.94299999999998,4,0.32
1258,FEFE (feat. Nicki Minaj & Murda Beatz),1,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
1259,KICK (feat. 6ix9ine),1,164004,0.0157,0.775,0.513,0.0,5,0.127,-7.653,0,0.0613,137.032,4,0.585
1260,151 Rum,1,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
1261,Dedicate,1,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723
1263,Neighbor (feat. Travis Scott),1,162886,0.00908,0.921,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999
1266,Not Alike (feat. Royce Da 5'9),1,288086,0.0692,0.904,0.7559999999999999,0.0,10,0.339,-3.746,1,0.32,140.005,4,0.342
1354,Can’t Help Falling in Love,1,201933,0.905,0.266,0.0596,7.070000000000001e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.14300000000000002
1359,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",1,263573,0.7709999999999999,0.315,0.29600000000000004,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,4,0.436
1361,Little Talks,1,219760,0.873,0.637,0.263,0.0,5,0.16399999999999998,-9.094,0,0.0399,97.423,4,0.487
1451,Perfect Duet (Ed Sheeran & Beyoncé),1,259550,0.779,0.5870000000000001,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.35600000000000004
1452,Shallow,1,215733,0.371,0.5720000000000001,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.32299999999999995
1454,Can’t Help Falling in Love,1,201933,0.905,0.266,0.0596,7.070000000000001e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.14300000000000002
1455,Beyond,1,240600,0.229,0.58,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187
1461,Georgia,1,230506,0.312,0.388,0.66,0.000307,11,0.0943,-7.372000000000001,1,0.0308,143.554,4,0.401
1462,Send My Love (To Your New Lover),1,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562
1483,hate u love u,1,175466,0.71,0.401,0.398,0.0,6,0.0962,-8.993,0,0.183,180.293,4,0.265
1485,Only Love,1,249173,0.3,0.545,0.485,0.00137,8,0.119,-9.941,1,0.151,80.40100000000002,4,0.341
1513,Shape of You - Acoustic,1,223573,0.49,0.843,0.4,0.0,8,0.125,-5.5760000000000005,0,0.103,100.728,4,0.927
1520,Let It Go - James Bay Spotify Session 2015,1,285866,0.879,0.5,0.213,7.37e-06,1,0.721,-9.095,1,0.0462,140.053,3,0.37
1551,Riptide,1,204280,0.431,0.484,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
1554,The A Team,1,258373,0.669,0.642,0.289,0.0,9,0.18,-9.918,1,0.0367,84.99600000000002,4,0.407
1555,Let Her Go,1,252733,0.365,0.479,0.545,0.0,7,0.0963,-7.346,1,0.0688,74.89699999999998,4,0.244
1557,How to Save a Life,1,262533,0.269,0.64,0.743,0.0,10,0.101,-4.08,1,0.0379,122.035,4,0.361
1558,FourFiveSeconds,1,188238,0.878,0.5760000000000001,0.267,0.0,2,0.119,-5.667999999999998,1,0.044,205.888,4,0.326
1559,Under The Bridge,1,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458
1561,Halo,1,261640,0.272,0.508,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472
1563,Only Love,1,249173,0.3,0.545,0.485,0.00137,8,0.119,-9.941,1,0.151,80.40100000000002,4,0.341
1564,Rude (Acoustic),1,223854,0.358,0.736,0.847,0.0,1,0.101,-4.287,1,0.0756,143.996,4,0.915
1565,Chasing Cars,1,267933,0.209,0.563,0.5920000000000001,5.08e-05,9,0.132,-4.5710000000000015,1,0.0276,104.016,4,0.136
1566,I'm Yours,1,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718
1569,Breakeven,1,261426,0.173,0.63,0.698,0.0,10,0.0789,-4.51,1,0.0244,94.023,4,0.529
1571,Bleeding Love,1,262466,0.188,0.638,0.6559999999999999,0.0,5,0.146,-5.886,1,0.0357,104.036,4,0.225
1573,Drive,1,232453,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036000000000000004,90.565,4,0.6659999999999999
1574,Home,1,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.622999999999998,1,0.0318,111.665,4,0.13699999999999998
1575,Snow (Hey Oh),1,335066,0.127,0.4320000000000001,0.895,1.16e-05,11,0.141,-3.682,1,0.0504,104.458,4,0.625
1576,Yellow,1,266773,0.00239,0.429,0.6609999999999999,0.00013000000000000002,11,0.234,-7.227,1,0.0281,173.365,4,0.285
1577,Wake Me Up When September Ends,1,285653,0.023,0.546,0.8140000000000001,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,0.146
1579,Shape of You - Acoustic,1,223573,0.49,0.843,0.4,0.0,8,0.125,-5.5760000000000005,0,0.103,100.728,4,0.927
1581,Let It Go - James Bay Spotify Session 2015,1,285866,0.879,0.5,0.213,7.37e-06,1,0.721,-9.095,1,0.0462,140.053,3,0.37
1583,Slow Dancing in a Burning Room,1,242000,0.573,0.6679999999999999,0.361,0.00506,1,0.0805,-8.69,0,0.0273,134.15,5,0.28800000000000003
1587,Collide - Acoustic Version,1,277000,0.8270000000000001,0.5820000000000001,0.253,2.95e-05,10,0.091,-11.43,1,0.0259,90.184,4,0.294
1588,Come On Get Higher,1,215173,0.241,0.672,0.623,0.0,9,0.0848,-5.699,1,0.0297,92.018,4,0.617
1590,You're Beautiful,1,209493,0.633,0.675,0.479,1.76e-05,0,0.08800000000000001,-9.87,0,0.0278,81.99799999999998,4,0.454
1592,Over My Head (Cable Car),1,236266,0.022,0.5920000000000001,0.7290000000000001,0.0,8,0.0653,-4.1560000000000015,1,0.0448,116.03,4,0.7090000000000001
1593,Wherever You Will Go,1,208600,0.0367,0.5579999999999999,0.7190000000000001,0.0,2,0.115,-5.113,1,0.0267,112.027,4,0.371
1594,She Will Be Loved - Acoustic,1,276786,0.504,0.614,0.509,7.31e-06,11,0.696,-9.244,0,0.0315,98.137,4,0.593
1595,Trouble,1,273426,0.189,0.561,0.547,0.00157,11,0.17,-7.496,0,0.0321,139.755,4,0.19
1596,Your Body Is a Wonderland,1,249626,0.0206,0.647,0.7290000000000001,0.0489,5,0.134,-6.251,1,0.0236,94.01,4,0.687
1600,Lucky,1,191360,0.29600000000000004,0.623,0.417,0.0,0,0.135,-8.699,1,0.0354,130.032,4,0.721
1610,MANTRA,1,233297,0.000477,0.502,0.8170000000000001,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617
1630,Walk,1,315120,0.000155,0.43,0.7040000000000001,0.00221,1,0.0933,-8.008,0,0.0804,118.242,4,0.703
1659,Psychosocial,1,283400,0.00252,0.5760000000000001,0.989,0.0032,2,0.0243,-1.909,1,0.112,135.093,4,0.35200000000000004
1669,Energy (Stay Far Away),1,199521,0.345,0.836,0.614,9.86e-05,8,0.08800000000000001,-4.543,0,0.311,101.97,4,0.603
1676,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",1,228706,0.0453,0.728,0.8109999999999999,2.07e-06,7,0.362,-4.2780000000000005,1,0.0564,114.995,4,0.705
1680,One Dance,1,173986,0.00842,0.7959999999999999,0.61,0.00286,1,0.35100000000000003,-5.857,1,0.0516,103.99,4,0.391
1747,Best Life,1,200265,0.211,0.845,0.6679999999999999,0.0,1,0.122,-6.702000000000001,0,0.0447,106.017,4,0.721
1748,079ME,1,211852,0.404,0.629,0.601,0.0,10,0.0582,-7.507999999999999,0,0.309,199.921,4,0.612
1866,"Lose Yourself - From ""8 Mile"" Soundtrack",1,326466,0.00971,0.701,0.728,0.00115,2,0.361,-4.5539999999999985,1,0.255,171.388,4,0.0591
1867,Back To Black,1,240440,0.123,0.49,0.725,2.68e-05,10,0.0983,-3.304,1,0.0392,123.28,4,0.335
1868,SexyBack,1,242733,0.0584,0.967,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,4,0.964
1869,Hips Don't Lie,1,218093,0.284,0.778,0.8240000000000001,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.7559999999999999
1870,Crazy,1,177466,0.0505,0.855,0.5870000000000001,0.007140000000000001,8,0.105,-4.589,1,0.0336,111.97,4,0.64
1871,Party In The U.S.A.,1,202066,0.00112,0.652,0.698,0.000115,10,0.0886,-4.667,0,0.042,96.021,4,0.47
1873,Hey Ya! - Radio Mix / Club Mix,1,235213,0.0588,0.7190000000000001,0.967,0.00024900000000000004,0,0.206,-2.435,1,0.0552,79.505,4,0.964
1878,Don't Stop The Music,1,267080,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582000000000002,0,0.0643,122.668,4,0.542
1880,Irreplaceable,1,227853,0.0293,0.447,0.6940000000000001,5.46e-06,7,0.16699999999999998,-4.637,0,0.382,175.868,4,0.509
1882,I Kissed A Girl,1,179640,0.00223,0.6990000000000001,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,4,0.696
1886,Survivor,1,254026,0.0559,0.514,0.911,0.0,1,0.775,-2.027,0,0.41,161.109,4,0.619
1891,Dilemma,1,289173,0.211,0.725,0.534,2.9100000000000006e-05,2,0.221,-8.363999999999999,0,0.16699999999999998,168.11900000000003,4,0.621
1892,Make You Feel My Love,1,212040,0.907,0.552,0.173,0.000401,10,0.105,-10.576,1,0.0292,76.97,1,0.0854
1893,U Remind Me,1,266893,0.194,0.657,0.629,0.0,6,0.254,-4.938,1,0.0782,93.985,4,0.726
1898,Umbrella,1,275986,0.00864,0.583,0.8290000000000001,0.0,1,0.0426,-4.603,1,0.134,174.028,4,0.575
1902,Kids,1,302840,0.0007599999999999999,0.451,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172
1907,Unwritten,1,259333,0.00577,0.706,0.8009999999999999,0.0,5,0.0822,-6.332999999999998,1,0.0399,100.013,4,0.63
1909,It Wasn't Me,1,227546,0.0503,0.852,0.604,0.0,0,0.327,-4.569,1,0.0642,94.762,4,0.667
1915,The Scientist,1,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999995,4,0.212
1917,"One, Two Step",1,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.8420000000000001
1918,Halo,1,261640,0.272,0.508,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472
1920,Love Song,1,258826,0.0208,0.583,0.7859999999999999,0.0,2,0.188,-3.142,0,0.0301,123.052,4,0.573
1922,Marry You,1,230120,0.332,0.62,0.8320000000000001,0.0,10,0.104,-4.848,1,0.036000000000000004,144.92600000000004,4,0.481
1923,Beautiful,1,238560,0.578,0.457,0.573,3.05e-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992
1925,Rock Your Body,1,267266,0.202,0.8909999999999999,0.7140000000000001,0.000234,4,0.0521,-6.055,0,0.14,100.972,4,0.818
1931,Viva La Vida,1,242373,0.0941,0.485,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,0.416
1932,Intro,1,127920,0.46,0.607,0.789,0.907,9,0.128,-8.87,0,0.0278,100.351,4,0.16
1935,Ms. Jackson,1,270506,0.142,0.843,0.805,0.0,4,0.0771,-5.9460000000000015,0,0.269,94.946,4,0.615
1936,Just The Way You Are,1,220733,0.0151,0.637,0.843,0.0,5,0.0876,-5.4129999999999985,1,0.0432,109.012,4,0.434
1940,Get Busy,1,211666,0.615,0.735,0.8240000000000001,0.0,10,0.158,-4.143,0,0.036000000000000004,100.202,4,0.726
1941,Seven Nation Army,1,231920,0.006659999999999999,0.745,0.466,0.35,4,0.272,-7.62,0,0.0864,123.889,4,0.303
1945,"Hey, Soul Sister",1,216666,0.217,0.675,0.885,0.0,1,0.086,-4.432,0,0.0436,97.03,4,0.768
1947,Snow (Hey Oh),1,334666,0.116,0.4270000000000001,0.9,1.75e-05,11,0.119,-3.674,1,0.0499,104.655,4,0.599
1949,I Write Sins Not Tragedies,1,187613,0.0938,0.5670000000000001,0.795,0.0,9,0.114,-4.985,0,0.134,170.06,4,0.635
1950,How You Remind Me,1,223840,0.00135,0.446,0.764,0.0,10,0.099,-5.042,1,0.033,172.09400000000005,4,0.5429999999999999
1953,Don't Know Why,1,186146,0.883,0.732,0.198,1.1e-05,5,0.0659,-11.775,1,0.028,88.17399999999998,4,0.618
1956,Get Ur Freak On,1,211120,0.5329999999999999,0.797,0.75,0.108,0,0.095,-9.369,1,0.247,177.87,4,0.74
1963,7 Days,1,235133,0.23,0.659,0.812,0.0,4,0.0951,-7.499,0,0.0487,83.01299999999998,4,0.888
2039,Brown Eyed Girl,1,183306,0.182,0.491,0.583,0.0,7,0.407,-10.964,1,0.0376,150.572,4,0.907
2042,California Dreamin' - Single Version,1,162373,0.35200000000000004,0.552,0.616,0.0,1,0.0501,-9.785,0,0.0346,112.442,4,0.667
2043,All Along the Watchtower,1,240800,0.00255,0.438,0.805,5.69e-05,8,0.0842,-6.237,1,0.0624,113.253,4,0.564
2046,(Your Love Keeps Lifting Me) Higher & Higher,1,181066,0.17600000000000002,0.631,0.69,0.0,2,0.121,-6.676,1,0.0531,94.574,4,0.938
2047,Build Me Up Buttercup,1,177533,0.313,0.66,0.512,0.0,0,0.28300000000000003,-7.183,1,0.0294,133.607,4,0.852
2049,I'm a Believer,1,167373,0.7070000000000001,0.526,0.775,2.05e-05,0,0.217,-6.05,1,0.0352,80.10600000000002,4,0.962
2056,Stand By Me,1,180055,0.57,0.65,0.306,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,4,0.605
2071,I Say a Little Prayer,1,216773,0.48,0.59,0.355,0.0,9,0.0585,-14.050999999999998,1,0.0352,133.03,4,0.499
2076,For What It's Worth,1,153693,0.406,0.653,0.519,0.0209,2,0.101,-10.164,1,0.0497,98.883,4,0.8220000000000001
2110,Riders On The Storm,1,434720,0.25,0.5489999999999999,0.722,0.0138,11,0.11,-11.729,0,0.0283,103.885,4,0.716
2123,I Want To Hold Your Hand - Remastered 2015,1,145746,0.386,0.49,0.715,0.0,7,0.311,-5.549,1,0.0476,130.726,4,0.866
2131,Respect,1,147600,0.16399999999999998,0.805,0.5579999999999999,2.2e-05,0,0.0546,-5.226,1,0.041,114.95,4,0.965
2138,Hold the Line,1,235800,0.0397,0.494,0.698,0.00634,6,0.152,-12.049,0,0.0553,95.842,4,0.778
2139,September,1,214826,0.114,0.6970000000000001,0.809,0.000521,9,0.183,-8.197000000000001,1,0.0302,125.941,4,0.98
2140,Hotel California - Remastered,1,391376,0.00574,0.579,0.508,0.0004940000000000001,2,0.0575,-9.484,1,0.027000000000000003,147.125,4,0.609
2141,The Chain - 2004 Remastered Edition,1,270213,0.009000000000000001,0.545,0.67,0.000822,9,0.0451,-8.81,1,0.0496,151.553,4,0.481
2145,Don't Stop Me Now - Remastered,1,209413,0.0475,0.5589999999999999,0.868,0.000176,5,0.7759999999999999,-5.276,1,0.17,156.295,4,0.609
2148,Ain't No Sunshine,1,125093,0.457,0.479,0.416,1.7199999999999998e-05,4,0.118,-11.451,0,0.124,79.593,4,0.514
2152,Roxanne - Remastered 2003,1,191500,0.0384,0.618,0.748,4.1e-06,0,0.0477,-8.905,1,0.361,134.001,4,0.662
2154,Spirit In The Sky,1,239600,0.112,0.601,0.643,0.00209,2,0.08800000000000001,-5.8279999999999985,1,0.0314,128.262,4,0.552
2155,We Are The Champions - Remastered 2011,1,179200,0.378,0.268,0.459,0.0,10,0.118,-6.94,1,0.0346,64.17699999999999,4,0.175
2158,Mrs. Robinson,1,244026,0.713,0.606,0.457,2.53e-05,6,0.0747,-14.035,0,0.0497,92.033,4,0.813
2161,Listen To The Music,1,227266,0.221,0.645,0.598,3.53e-06,1,0.0721,-13.18,0,0.0335,105.929,4,0.913
2162,Mr. Blue Sky,1,303373,0.652,0.388,0.338,3.72e-06,10,0.248,-10.054,1,0.0328,177.78400000000005,4,0.477
2166,More Than a Feeling,1,285133,0.0008939999999999998,0.377,0.682,0.00217,7,0.0504,-8.039,1,0.0299,108.736,4,0.28800000000000003
2167,Piano Man,1,336093,0.6,0.334,0.472,3.77e-06,0,0.317,-8.792,1,0.0277,179.167,3,0.431
2169,Boogie Wonderland,1,288293,0.0843,0.802,0.7559999999999999,0.00765,2,0.0521,-10.791,0,0.0349,131.715,4,0.963
2172,A Horse with No Name,1,252239,0.6859999999999999,0.654,0.506,0.0155,11,0.155,-17.18,0,0.0535,123.179,4,0.831
2180,Take It Easy - Remastered,1,211577,0.343,0.575,0.67,4.95e-06,7,0.129,-10.39,1,0.0318,139.191,4,0.74
2183,You're So Vain,1,258411,0.157,0.659,0.6779999999999999,6.69e-06,0,0.0784,-8.18,1,0.0313,106.186,4,0.647
2186,Don't Stop 'Til You Get Enough - Single Version,1,365466,0.126,0.878,0.821,0.0461,11,0.183,-9.875,1,0.08900000000000001,118.881,4,0.947
2187,Imagine - Remastered 2010,1,187866,0.907,0.547,0.257,0.183,0,0.0935,-12.358,1,0.0252,75.752,4,0.16899999999999998
2188,T.N.T.,1,214666,0.153,0.754,0.759,0.000114,9,0.101,-5.218,1,0.302,126.367,4,0.435
2189,Starman - 2012 Remastered Version,1,254293,0.166,0.486,0.45,2.06e-06,5,0.54,-10.298,1,0.0267,100.456,4,0.55
2196,American Pie,1,515866,0.6,0.527,0.509,0.0,7,0.14400000000000002,-10.893,1,0.0628,138.317,4,0.4970000000000001
2212,"Rocket Man (I Think It's Going To Be A Long, Long Time)",1,281613,0.386,0.602,0.522,1.44e-05,10,0.0941,-9.031,1,0.0285,136.637,4,0.36
2216,Don't Go Breaking My Heart,1,275440,0.177,0.728,0.8240000000000001,1.48e-06,5,0.06,-8.632,1,0.0353,131.468,4,0.787
2233,Take On Me,1,225280,0.018000000000000002,0.573,0.902,0.00125,6,0.0928,-7.638,0,0.054000000000000006,84.412,4,0.8759999999999999
2235,Heaven,1,243360,0.0465,0.382,0.589,0.0,9,0.122,-7.315,0,0.0267,140.059,4,0.335
2236,I Wanna Dance with Somebody (Who Loves Me),1,291293,0.207,0.7090000000000001,0.8240000000000001,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867
2238,Uptown Girl,1,197706,0.0747,0.701,0.943,0.0,4,0.601,-2.986,1,0.0456,128.99200000000002,4,0.7909999999999999
2239,Sweet Dreams (Are Made of This) - Remastered,1,216933,0.227,0.6920000000000001,0.711,0.0,0,0.12,-7.497999999999998,0,0.0317,125.135,4,0.875
2243,Footloose,1,226293,0.159,0.564,0.911,4.36e-05,2,0.118,-5.39,1,0.0536,173.938,4,0.5820000000000001
2246,Walking On Sunshine,1,238733,0.0116,0.596,0.8690000000000001,0.173,10,0.0678,-11.97,1,0.037000000000000005,109.902,4,0.944
2247,Don't Stop Believin',1,250986,0.127,0.5,0.748,0.0,4,0.447,-9.072,1,0.0363,118.852,4,0.514
2248,Don't Dream It's Over,1,236933,0.0148,0.439,0.422,4.84e-05,8,0.0697,-17.227,1,0.0409,81.833,4,0.551
2249,Billie Jean,1,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
2253,Another One Bites The Dust - Remastered 2011,1,214653,0.112,0.933,0.528,0.312,5,0.163,-6.472,0,0.161,109.967,4,0.754
2254,Down Under,1,220866,0.0485,0.746,0.79,0.0261,11,0.0534,-4.7,0,0.0257,107.231,4,0.8909999999999999
2258,Summer Of '69,1,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774
2259,Heaven Is a Place on Earth,1,246520,0.0243,0.64,0.852,1.82e-06,1,0.0497,-8.119,0,0.0345,122.902,4,0.7929999999999999
2261,Never Gonna Give You Up,1,213573,0.115,0.721,0.939,3.79e-05,8,0.108,-11.823,1,0.0376,113.309,4,0.914
2263,Livin' On A Prayer,1,249293,0.0778,0.532,0.887,0.000214,0,0.294,-3.757,1,0.0335,122.511,4,0.795
2268,Don't You (Forget About Me),1,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999
2274,Maneater,1,271893,0.0351,0.727,0.685,4.4299999999999986e-05,11,0.0973,-7.159,0,0.0398,88.75,4,0.812
2277,We Built This City,1,296080,0.052000000000000005,0.6609999999999999,0.908,0.0,5,0.0708,-4.897,1,0.039,144.091,4,0.6559999999999999
2278,Should I Stay or Should I Go - Remastered,1,188986,0.079,0.742,0.833,0.0,2,0.384,-6.462999999999999,1,0.115,113.375,4,0.816
2279,Dancing In the Dark,1,241306,0.0115,0.527,0.942,0.0,1,0.188,-5.64,0,0.0366,148.72299999999996,4,0.495
2280,Time After Time,1,243066,0.5760000000000001,0.7240000000000001,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324
2281,Thunderstruck,1,292880,0.000147,0.501,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4,0.257
2284,Fast Car,1,296800,0.313,0.711,0.292,0.0,4,0.131,-15.523,0,0.037000000000000005,103.951,4,0.194
2287,Forever Young,1,226706,0.42,0.489,0.483,0.0028,9,0.236,-9.466,0,0.0275,136.822,4,0.333
2293,9 to 5,1,162466,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813
2296,Total Eclipse of the Heart,1,269786,0.195,0.435,0.6579999999999999,0.0,8,0.102,-8.179,1,0.0661,130.276,4,0.184
2298,Nothing's Gonna Stop Us Now,1,270333,0.0298,0.643,0.8009999999999999,0.0,6,0.0719,-4.921,1,0.0228,95.988,4,0.534
2299,Sweet Child O' Mine,1,354520,0.0852,0.454,0.91,0.0988,6,0.116,-7.766,1,0.0446,125.116,4,0.63
2300,Money For Nothing,1,510933,0.0575,0.662,0.644,0.000481,2,0.0645,-9.367,0,0.0394,134.213,4,0.643
2302,Eye of the Tiger,1,245620,0.132,0.8170000000000001,0.599,0.000311,0,0.0873,-9.249,0,0.0328,108.873,4,0.5479999999999999
2304,Red Red Wine,1,183733,0.00414,0.857,0.468,1.32e-05,1,0.269,-8.53,1,0.0476,89.119,4,0.843
2310,In The Air Tonight - 2015 Remastered,1,336453,0.551,0.446,0.239,4.1e-06,0,0.0697,-13.945,1,0.0316,189.507,4,0.298
2314,Material Girl,1,240280,0.333,0.742,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978
2316,Faith - Remastered,1,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607
